Client_ID,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Avg_Utilization_Ratio
770590758,Existing Customer,43,F,Graduate,Single,$40K - $60K,29,3378,1285,0.316
718490658,Existing Customer,50,F,Graduate,Single,Less than $40K,36,5012,1142,0.447
711985833,Existing Customer,38,F,Uneducated,Single,Less than $40K,30,2569,1190,0.625
708967608,Existing Customer,53,F,Graduate,Single,Less than $40K,45,3471,1052,0.514
718505958,Existing Customer,43,M,Graduate,Divorced,$120K +,31,34516,1628,0.049
715024233,Existing Customer,53,M,High School,Married,$120K +,36,3312,1740,0.557
779249583,Existing Customer,56,F,Graduate,Married,Less than $40K,38,2578,1378,0.955
709278258,Attrited Customer,54,M,Unknown,Married,$40K - $60K,44,2902,996,0.867
778928283,Existing Customer,57,F,High School,Married,Less than $40K,39,2742,1389,0.846
712299858,Existing Customer,62,M,High School,Married,Less than $40K,53,2077,1365,0.756
799224108,Existing Customer,46,F,Graduate,Single,Less than $40K,40,6265,1715,0.31
809976033,Existing Customer,49,M,Uneducated,Married,$60K - $80K,44,7819,1582,0.2
716203308,Existing Customer,52,M,Graduate,Single,$80K - $120K,42,2731,1220,0.62
714871683,Attrited Customer,58,M,Uneducated,Married,$40K - $60K,36,1438.3,715,0.373
716139933,Existing Customer,54,M,High School,Married,$80K - $120K,36,16286,2552,0.105
716984658,Existing Customer,49,M,Graduate,Married,$120K +,39,34516,1106,0
713086008,Existing Customer,58,F,High School,Married,Less than $40K,47,2609,1731,0.935
713773458,Existing Customer,52,M,High School,Single,$60K - $80K,45,7567,1435,0.155
719242533,Existing Customer,41,M,High School,Married,$60K - $80K,33,22770,1882,0.111
772712658,Existing Customer,62,F,Uneducated,Married,Less than $40K,50,3791,2058,0.435
788868858,Existing Customer,54,M,Graduate,Married,Less than $40K,39,2702,1658,0.932
811898133,Existing Customer,40,F,High School,Divorced,Less than $40K,35,2555,1334,0.829
788808633,Existing Customer,43,M,Graduate,Married,$80K - $120K,26,2355,1441,0.463
779804208,Existing Customer,53,F,Graduate,Single,$40K - $60K,42,5332,1371,0
781391058,Existing Customer,55,M,Uneducated,Single,$40K - $60K,49,1443,1991,0.953
790134408,Existing Customer,46,M,Graduate,Single,$60K - $80K,39,10741,1278,0.07
788853258,Existing Customer,41,M,Uneducated,Married,$60K - $80K,25,7984,1734,0.188
711857733,Existing Customer,49,M,Uneducated,Single,$60K - $80K,32,18584,1330,0.135
822969858,Existing Customer,61,F,Graduate,Married,Unknown,56,5585,1787,0.262
719554758,Existing Customer,46,M,Uneducated,Married,$80K - $120K,38,34516,1672,0.063
711643458,Existing Customer,50,F,Uneducated,Married,Less than $40K,43,1438.3,1439,0
788830683,Existing Customer,40,M,Graduate,Single,$80K - $120K,24,2478,1558,0.82
807030858,Existing Customer,51,M,High School,Single,$120K +,46,34516,1795,0.066
793059108,Existing Customer,50,F,Graduate,Married,$40K - $60K,44,2339,893,0.616
716568708,Existing Customer,47,F,Graduate,Married,Less than $40K,36,2726,1099,0
828281733,Existing Customer,43,M,Unknown,Married,$120K +,39,14881,1408,0.057
717229158,Existing Customer,36,F,Graduate,Married,$40K - $60K,36,1628,1893,0.595
715915458,Existing Customer,47,F,Graduate,Married,Less than $40K,34,3156,1151,0.521
819129858,Existing Customer,46,F,Graduate,Single,Less than $40K,41,4745,1519,0.268
713441958,Existing Customer,46,M,High School,Married,$120K +,36,19727,1245,0.09
719091333,Existing Customer,52,M,Uneducated,Married,$60K - $80K,36,22720,1102,0.035
708666258,Existing Customer,43,M,Unknown,Married,$40K - $60K,36,8129,1402,0.221
714914583,Existing Customer,40,F,Graduate,Single,Less than $40K,27,3751,1060,0.405
714363858,Existing Customer,54,F,High School,Married,Less than $40K,36,1594,1459,0.885
721347408,Existing Customer,55,F,High School,Single,Less than $40K,43,2569,1456,0.546
809608533,Existing Customer,49,F,Post-Graduate,Single,Unknown,44,18206,1439,0.087
772047183,Existing Customer,45,M,High School,Married,$40K - $60K,34,3104,1353,0.569
714217908,Existing Customer,49,M,Graduate,Married,$40K - $60K,41,2406,1173,0.648
714819183,Existing Customer,63,M,Uneducated,Married,$80K - $120K,36,24571,1746,0.08
716455683,Existing Customer,40,F,High School,Single,Less than $40K,36,15534,1279,0.047
710865633,Existing Customer,41,F,Graduate,Married,Less than $40K,33,12301,1307,0.183
752952108,Existing Customer,37,M,Graduate,Married,$80K - $120K,26,2846,1473,0.639
712595433,Existing Customer,58,M,Uneducated,Unknown,$120K +,49,9788,1805,0.183
714982383,Existing Customer,55,M,High School,Married,$60K - $80K,36,7231,1421,0.329
813814008,Existing Customer,53,F,High School,Married,Less than $40K,48,2324,1272,0.678
794545983,Existing Customer,57,M,Graduate,Married,$80K - $120K,40,12208,1409,0.162
708288108,Attrited Customer,43,M,Post-Graduate,Unknown,$80K - $120K,30,5639,647,0.274
715585158,Existing Customer,58,M,Graduate,Married,$60K - $80K,46,10021,1275,0.161
810449883,Existing Customer,64,M,Unknown,Married,Less than $40K,56,2215,1270,0.865
789863208,Existing Customer,54,F,Graduate,Married,Less than $40K,44,2027,1702,0.73
715022133,Existing Customer,53,M,Graduate,Married,$60K - $80K,47,6363,1256,0.183
712506708,Existing Customer,39,F,College,Single,Less than $40K,25,3920,3178,0.512
715699983,Existing Customer,56,M,High School,Married,$60K - $80K,36,9226,1626,0.134
818942433,Existing Customer,54,F,Unknown,Divorced,Less than $40K,49,9376,1562,0.137
712459233,Existing Customer,59,F,Post-Graduate,Married,$40K - $60K,46,1944,1960,0.692
716545383,Existing Customer,42,M,Uneducated,Single,$40K - $60K,36,9599,1154,0.162
721144383,Existing Customer,42,M,Graduate,Married,$60K - $80K,28,28202,1629,0.03
821837958,Existing Customer,43,M,College,Unknown,$80K - $120K,39,24850,1226,0.067
804359133,Existing Customer,55,M,High School,Married,$120K +,49,3805,1743,0.587
713308683,Existing Customer,52,M,Uneducated,Single,$80K - $120K,37,2733,1139,0.478
788780958,Existing Customer,46,M,Uneducated,Unknown,$40K - $60K,27,12781,1073,0.098
717354558,Attrited Customer,57,M,Uneducated,Married,$120K +,40,3106,683,0.361
798473808,Existing Customer,48,M,College,Married,$80K - $120K,42,7477,1159,0
712372158,Existing Customer,45,M,Unknown,Married,$120K +,33,34516,1859,0.06
715192308,Existing Customer,48,M,High School,Married,$120K +,36,29963,1205,0.07
708813033,Existing Customer,47,M,Graduate,Single,$40K - $60K,36,6509,1409,0.312
714639783,Attrited Customer,42,M,College,Married,$60K - $80K,34,13450,1000,0
709311633,Existing Customer,41,M,Graduate,Unknown,$60K - $80K,36,27000,1209,0
709470858,Existing Customer,51,M,College,Married,$120K +,31,34516,1366,0.036
717292758,Existing Customer,55,F,Graduate,Single,Less than $40K,47,6347,1161,0
779241783,Existing Customer,67,M,Uneducated,Married,$40K - $60K,49,3106,1512,0.539
715205358,Existing Customer,39,M,Graduate,Married,$60K - $80K,31,2536,1750,0.36
778871508,Existing Customer,54,M,Post-Graduate,Single,$60K - $80K,35,13048,1170,0.15
779462433,Existing Customer,55,F,Unknown,Married,Less than $40K,37,2453,2218,0.395
710147958,Existing Customer,47,M,High School,Married,$40K - $60K,36,16138,1198,0.077
709864833,Existing Customer,49,M,Post-Graduate,Married,$60K - $80K,38,8077,1329,0.243
778868958,Attrited Customer,42,F,Graduate,Married,Less than $40K,23,1929,857,0.867
717276708,Existing Customer,57,M,Unknown,Single,$80K - $120K,36,3127,1470,0.805
710004933,Existing Customer,44,M,Uneducated,Married,$60K - $80K,36,8645,1435,0.168
753606108,Existing Customer,56,M,Unknown,Single,$60K - $80K,49,1438.3,1093,0
710940183,Attrited Customer,49,F,Graduate,Married,Less than $40K,38,2185,715,0
718927533,Existing Customer,45,M,Graduate,Single,$80K - $120K,32,24487,1512,0.103
719337408,Existing Customer,63,M,High School,Married,$60K - $80K,36,2567,2399,0
772308408,Existing Customer,44,M,Graduate,Single,$80K - $120K,33,4131,906,0.19
712981383,Existing Customer,44,F,College,Married,Less than $40K,37,10790,1052,0.179
790099758,Existing Customer,40,M,High School,Married,$40K - $60K,33,6884,975,0.145
709547658,Attrited Customer,39,M,Uneducated,Single,$60K - $80K,36,13961,783,0.093
778770783,Existing Customer,42,M,High School,Married,$80K - $120K,30,29801,990,0.064
713134458,Existing Customer,54,M,High School,Married,$120K +,43,13219,1097,0
712159083,Attrited Customer,58,F,Unknown,Married,Less than $40K,46,2536,901,0
713639958,Existing Customer,46,F,Graduate,Divorced,Less than $40K,36,9478,1327,0.087
771180033,Existing Customer,47,F,Unknown,Divorced,$40K - $60K,34,3502,1814,0.529
717916758,Existing Customer,67,F,Unknown,Married,Unknown,56,10509,1365,0.227
711089733,Existing Customer,50,F,College,Divorced,Less than $40K,36,1491,1058,0
716988633,Existing Customer,55,M,High School,Divorced,$60K - $80K,46,9734,1476,0
779031033,Existing Customer,46,F,Graduate,Married,$40K - $60K,22,2305,1230,0.706
716302383,Existing Customer,47,F,Uneducated,Married,$40K - $60K,36,14241,1581,0.146
718281408,Existing Customer,36,F,Unknown,Married,$40K - $60K,25,4789,1534,0.262
721333233,Existing Customer,40,M,Doctorate,Divorced,$60K - $80K,34,23138,1612,0.075
794496033,Existing Customer,57,M,Unknown,Single,$80K - $120K,38,23008,1302,0.099
710519433,Existing Customer,48,M,Unknown,Divorced,$80K - $120K,36,3131,1439,0.804
814995933,Existing Customer,58,F,Graduate,Married,Less than $40K,53,5798,1724,0.309
721469433,Existing Customer,48,M,Graduate,Single,$40K - $60K,36,6880,1784,0.202
788386908,Existing Customer,48,M,Graduate,Unknown,$80K - $120K,41,34516,1156,0.044
717198633,Existing Customer,53,F,College,Married,$40K - $60K,34,2075,2556,0.708
767695083,Existing Customer,50,M,Graduate,Married,$80K - $120K,44,4589,1590,0
711791583,Attrited Customer,52,F,Graduate,Single,Less than $40K,40,2317,884,0
712315683,Attrited Customer,53,F,Uneducated,Single,Less than $40K,45,1981,973,0.766
710038008,Existing Customer,56,F,Graduate,Single,$40K - $60K,47,6038,1447,0
789129033,Existing Customer,44,M,Unknown,Single,$80K - $120K,32,14910,1150,0.059
718349058,Existing Customer,49,M,High School,Married,$80K - $120K,39,29659,1193,0.039
789842283,Attrited Customer,54,M,Graduate,Married,$60K - $80K,42,4320,706,0
714513033,Existing Customer,39,F,Unknown,Single,$40K - $60K,36,11213,1257,0
714717483,Existing Customer,39,F,Uneducated,Divorced,Unknown,29,26181,1303,0
714900408,Existing Customer,41,F,High School,Single,Less than $40K,31,5773,1306,0
719418933,Attrited Customer,53,M,Uneducated,Married,$80K - $120K,36,4503,748,0
720115683,Existing Customer,47,M,Uneducated,Married,$80K - $120K,36,29770,1774,0.053
779504058,Existing Customer,46,F,Post-Graduate,Married,Less than $40K,28,5014,1209,0.381
795979833,Existing Customer,53,F,High School,Married,Less than $40K,47,3445,1074,0.312
717392358,Existing Customer,60,M,Graduate,Married,$80K - $120K,50,23412,1786,0.046
718640508,Existing Customer,59,F,Graduate,Single,Less than $40K,46,3044,1456,0.529
803366358,Existing Customer,38,M,Unknown,Single,$60K - $80K,29,14596,1300,0.15
709230708,Existing Customer,56,M,Uneducated,Single,Less than $40K,36,3864,1470,0.428
781794708,Attrited Customer,35,M,Post-Graduate,Unknown,$80K - $120K,29,17030,715,0.112
801383808,Existing Customer,50,M,Graduate,Single,$60K - $80K,44,23090,1198,0.036
710677608,Existing Customer,53,M,Post-Graduate,Unknown,$80K - $120K,36,29205,1556,0.041
708217758,Existing Customer,63,M,Graduate,Married,$60K - $80K,49,14035,1606,0.147
714272658,Attrited Customer,43,F,Uneducated,Single,Less than $40K,24,2962,929,0.85
717469158,Existing Customer,46,M,Unknown,Married,$80K - $120K,30,18578,1606,0.075
711864783,Existing Customer,61,M,Uneducated,Single,$60K - $80K,46,2201,1199,0.517
719407983,Existing Customer,37,F,Post-Graduate,Married,Less than $40K,25,2061,2400,0.72
710665533,Existing Customer,42,F,Doctorate,Married,Unknown,23,24602,1337,0.067
716804283,Existing Customer,41,M,Uneducated,Divorced,$120K +,29,15911,1270,0.056
767294658,Attrited Customer,56,M,College,Single,$120K +,50,16867,654,0
709122483,Existing Customer,56,M,Graduate,Married,$60K - $80K,37,2783,1909,0.548
708241233,Attrited Customer,52,F,Post-Graduate,Single,Less than $40K,47,2972,922,0
717860358,Existing Customer,40,F,High School,Single,$40K - $60K,36,5124,1158,0.436
789337233,Existing Customer,63,M,Graduate,Married,$40K - $60K,53,2880,1323,0.82
720902133,Existing Customer,58,M,High School,Single,$40K - $60K,46,5579,1025,0
721043058,Existing Customer,58,M,Unknown,Married,$60K - $80K,44,12010,1700,0.179
711870333,Existing Customer,46,M,Uneducated,Divorced,$80K - $120K,36,34516,1628,0.046
708398283,Existing Customer,37,F,Graduate,Married,$40K - $60K,29,4394,1377,0.201
715878183,Existing Customer,46,M,Graduate,Single,$80K - $120K,35,18325,1517,0.039
719451483,Existing Customer,46,F,Post-Graduate,Married,Less than $40K,37,3773,1528,0.523
709110633,Existing Customer,41,M,Graduate,Single,$80K - $120K,29,21684,1329,0.081
721059033,Existing Customer,48,F,High School,Divorced,$40K - $60K,40,1919,1505,0.403
779912283,Existing Customer,49,F,Graduate,Single,$40K - $60K,33,9995,1172,0.171
717701733,Existing Customer,44,M,Graduate,Married,$80K - $120K,35,11910,1646,0.176
709913733,Existing Customer,39,F,College,Married,Less than $40K,36,2279,1693,0.671
718768158,Existing Customer,57,M,College,Single,$40K - $60K,48,3539,1336,0
721375308,Existing Customer,48,M,High School,Married,$80K - $120K,36,30579,1289,0.044
711374283,Existing Customer,47,M,High School,Single,$80K - $120K,42,24480,1416,0.079
822893133,Existing Customer,56,F,Uneducated,Divorced,Unknown,52,17561,1608,0
778465533,Existing Customer,54,F,College,Married,Less than $40K,40,1638,1885,0
712138983,Existing Customer,54,M,Graduate,Married,$60K - $80K,36,2947,1744,0.752
716920908,Existing Customer,52,M,High School,Married,$80K - $120K,42,5738,1922,0.194
708095133,Existing Customer,43,M,Unknown,Unknown,$120K +,34,33304,1448,0.055
711195558,Existing Customer,59,M,College,Single,$40K - $60K,48,7251,1300,0.221
772735758,Existing Customer,44,M,Unknown,Married,Unknown,34,2885,1366,0.657
712024908,Existing Customer,56,F,College,Married,Less than $40K,36,2641,1439,0.476
778239933,Existing Customer,45,F,Graduate,Married,Unknown,35,2801,1241,0.729
714893733,Existing Customer,55,M,High School,Married,$80K - $120K,45,16794,1917,0.048
754886958,Existing Customer,48,F,College,Divorced,$40K - $60K,41,9336,1391,0.179
710104908,Existing Customer,56,F,College,Single,Less than $40K,43,2763,1246,0.911
710558883,Existing Customer,41,M,Uneducated,Married,$60K - $80K,36,17391,1248,0.06
713827383,Existing Customer,65,F,High School,Married,Less than $40K,36,3198,1936,0.78
720267033,Existing Customer,34,M,Post-Graduate,Single,$80K - $120K,26,5100,2375,0.35
712049208,Existing Customer,56,M,Post-Graduate,Married,$60K - $80K,39,3955,1238,0.636
708688608,Existing Customer,62,F,High School,Married,Less than $40K,48,3140,1626,0.632
716223708,Attrited Customer,45,F,Uneducated,Single,Unknown,36,4028,791,0.176
713217858,Existing Customer,38,F,Uneducated,Single,Less than $40K,32,2264,1204,0
819352983,Existing Customer,49,M,Unknown,Unknown,$120K +,44,21620,1300,0.093
711019308,Existing Customer,58,M,High School,Single,$60K - $80K,45,6385,1612,0.24
768600558,Existing Customer,41,F,Graduate,Single,$40K - $60K,31,2375,1071,0.698
710202783,Existing Customer,33,M,Graduate,Married,$60K - $80K,13,1963,1378,0.877
712899333,Existing Customer,47,F,College,Single,Less than $40K,37,4256,1100,0.255
767036433,Existing Customer,56,F,Graduate,Married,Less than $40K,49,5097,2052,0.226
793473033,Existing Customer,51,M,Graduate,Single,$60K - $80K,45,3228,1349,0.78
721232058,Existing Customer,49,M,Graduate,Unknown,$40K - $60K,41,20231,1215,0.048
719443683,Attrited Customer,50,M,Unknown,Single,$120K +,39,27512,1149,0.078
715449333,Existing Customer,55,F,Unknown,Married,$40K - $60K,47,1929,2354,0.798
717998058,Existing Customer,26,M,Graduate,Single,Less than $40K,13,2585,2644,0.781
779610033,Attrited Customer,58,M,College,Married,$80K - $120K,47,12151,918,0.148
827332983,Existing Customer,46,M,High School,Single,$80K - $120K,42,34516,1362,0.061
721183983,Existing Customer,48,M,High School,Married,$120K +,31,34516,1222,0.029
718426533,Existing Customer,42,M,Uneducated,Divorced,$60K - $80K,32,5504,1364,0
710698233,Existing Customer,37,M,Graduate,Married,$80K - $120K,28,10021,1463,0.12
780253533,Existing Customer,63,F,Unknown,Married,Less than $40K,49,3558,1631,0.651
793581933,Existing Customer,50,M,High School,Single,$40K - $60K,44,19853,1878,0.076
719229708,Existing Customer,41,F,High School,Single,$40K - $60K,31,4969,1489,0.169
715158483,Existing Customer,48,F,Graduate,Divorced,Less than $40K,40,3117,1437,0.514
809296308,Existing Customer,46,M,College,Single,$80K - $120K,41,21526,1313,0.108
778176108,Existing Customer,61,M,High School,Single,$60K - $80K,51,5504,1290,0.257
796532958,Existing Customer,59,F,Unknown,Married,Less than $40K,53,5512,1975,0.204
709345008,Attrited Customer,53,F,Doctorate,Married,Unknown,39,1438.3,807,0
717049533,Existing Customer,39,F,Doctorate,Unknown,$40K - $60K,28,7262,1438,0.202
719366358,Existing Customer,51,M,High School,Married,$120K +,40,7319,1233,0.231
721417233,Attrited Customer,45,M,Graduate,Married,$60K - $80K,25,1438.3,709,0
711622683,Existing Customer,48,M,Unknown,Single,$60K - $80K,30,7712,1597,0.18
714578283,Existing Customer,47,M,Graduate,Married,$60K - $80K,37,2053,1283,0
769574883,Existing Customer,41,M,High School,Married,$40K - $60K,32,12804,1101,0.197
717643608,Existing Customer,48,M,College,Married,$80K - $120K,36,26443,1593,0.061
709198158,Existing Customer,50,F,Graduate,Single,Less than $40K,36,3125,1631,0.617
712419708,Existing Customer,56,F,Post-Graduate,Married,Less than $40K,48,4930,2194,0.458
709103358,Existing Customer,39,F,College,Single,Less than $40K,36,9476,1128,0
716966808,Existing Customer,47,M,Graduate,Married,$80K - $120K,37,11722,1497,0.142
772264383,Existing Customer,44,M,Graduate,Single,$120K +,33,13301,1385,0
721057758,Existing Customer,61,F,Unknown,Married,Unknown,47,1438.3,1449,0
769137108,Attrited Customer,43,F,Post-Graduate,Married,Less than $40K,37,1438.3,974,0
717640083,Attrited Customer,59,M,High School,Married,$60K - $80K,36,6705,731,0
